batch_id,well_id,public_compound_id,control_name,source_row_after_sort,split
batch_1,34112,CPD_780406670572,MSC1094308,3432,train_pool
batch_1,34223,CPD_780406670572,MSC1094308,3433,train_pool
batch_1,34238,CPD_780406670572,MSC1094308,3434,train_pool
batch_1,34434,CPD_780406670572,MSC1094308,3435,train_pool
batch_1,34449,CPD_780406670572,MSC1094308,3436,train_pool
batch_1,34741,CPD_780406670572,MSC1094308,3437,test
batch_1,35256,CPD_780406670572,MSC1094308,3438,test
batch_1,35739,CPD_780406670572,MSC1094308,3439,train_pool
batch_1,36280,CPD_780406670572,MSC1094308,3440,test
batch_1,36837,CPD_780406670572,MSC1094308,3441,train_pool
batch_1,36847,CPD_780406670572,MSC1094308,3442,train_pool
batch_1,38350,CPD_780406670572,MSC1094308,3443,train_pool
batch_1,38584,CPD_780406670572,MSC1094308,3444,train_pool
batch_1,38780,CPD_780406670572,MSC1094308,3445,train_pool
batch_1,38794,CPD_780406670572,MSC1094308,3446,train_pool
batch_1,39097,CPD_780406670572,MSC1094308,3447,train_pool
batch_1,39220,CPD_780406670572,MSC1094308,3448,train_pool
batch_1,39395,CPD_780406670572,MSC1094308,3449,train_pool
batch_1,39481,CPD_780406670572,MSC1094308,3450,train_pool
batch_1,39541,CPD_780406670572,MSC1094308,3451,train_pool
batch_1,39737,CPD_780406670572,MSC1094308,3452,train_pool
batch_1,40434,CPD_780406670572,MSC1094308,3453,train_pool
batch_1,40847,CPD_780406670572,MSC1094308,3454,train_pool
batch_1,41254,CPD_780406670572,MSC1094308,3455,train_pool
batch_1,41539,CPD_780406670572,MSC1094308,3456,test
batch_1,41741,CPD_780406670572,MSC1094308,3457,train_pool
batch_1,41865,CPD_780406670572,MSC1094308,3458,train_pool
batch_1,42013,CPD_780406670572,MSC1094308,3459,train_pool
batch_1,42052,CPD_780406670572,MSC1094308,3460,train_pool
batch_1,43023,CPD_780406670572,MSC1094308,3461,test
batch_1,43561,CPD_780406670572,MSC1094308,3462,train_pool
batch_1,43734,CPD_780406670572,MSC1094308,3463,train_pool
batch_1,44363,CPD_780406670572,MSC1094308,3464,train_pool
batch_1,44989,CPD_780406670572,MSC1094308,3465,train_pool
batch_1,45168,CPD_780406670572,MSC1094308,3466,test
batch_1,45303,CPD_780406670572,MSC1094308,3467,test
batch_1,45451,CPD_780406670572,MSC1094308,3468,train_pool
batch_1,46427,CPD_780406670572,MSC1094308,3469,train_pool
batch_1,47724,CPD_780406670572,MSC1094308,3470,train_pool
batch_1,49336,CPD_780406670572,MSC1094308,3471,train_pool
batch_1,162,CPD_351179563828,N-deshydroxyethyl dasatinib,3472,train_pool
batch_1,276,CPD_351179563828,N-deshydroxyethyl dasatinib,3473,train_pool
batch_1,448,CPD_351179563828,N-deshydroxyethyl dasatinib,3474,train_pool
batch_1,4136,CPD_351179563828,N-deshydroxyethyl dasatinib,3475,test
batch_1,4436,CPD_351179563828,N-deshydroxyethyl dasatinib,3476,test
batch_1,4553,CPD_351179563828,N-deshydroxyethyl dasatinib,3477,train_pool
batch_1,4929,CPD_351179563828,N-deshydroxyethyl dasatinib,3478,train_pool
batch_1,5102,CPD_351179563828,N-deshydroxyethyl dasatinib,3479,train_pool
batch_1,5201,CPD_351179563828,N-deshydroxyethyl dasatinib,3480,train_pool
batch_1,5207,CPD_351179563828,N-deshydroxyethyl dasatinib,3481,test
batch_1,5391,CPD_351179563828,N-deshydroxyethyl dasatinib,3482,train_pool
batch_1,6063,CPD_351179563828,N-deshydroxyethyl dasatinib,3483,train_pool
batch_1,6284,CPD_351179563828,N-deshydroxyethyl dasatinib,3484,train_pool
batch_1,6657,CPD_351179563828,N-deshydroxyethyl dasatinib,3485,train_pool
batch_1,7152,CPD_351179563828,N-deshydroxyethyl dasatinib,3486,train_pool
batch_1,7463,CPD_351179563828,N-deshydroxyethyl dasatinib,3487,train_pool
batch_1,7623,CPD_351179563828,N-deshydroxyethyl dasatinib,3488,train_pool
batch_1,8111,CPD_351179563828,N-deshydroxyethyl dasatinib,3489,train_pool
batch_1,8769,CPD_351179563828,N-deshydroxyethyl dasatinib,3490,test
batch_1,9752,CPD_351179563828,N-deshydroxyethyl dasatinib,3491,train_pool
batch_1,9984,CPD_351179563828,N-deshydroxyethyl dasatinib,3492,train_pool
batch_1,10147,CPD_351179563828,N-deshydroxyethyl dasatinib,3493,test
batch_1,10156,CPD_351179563828,N-deshydroxyethyl dasatinib,3494,train_pool
batch_1,10384,CPD_351179563828,N-deshydroxyethyl dasatinib,3495,train_pool
batch_1,10587,CPD_351179563828,N-deshydroxyethyl dasatinib,3496,train_pool
batch_1,10598,CPD_351179563828,N-deshydroxyethyl dasatinib,3497,train_pool
batch_1,10796,CPD_351179563828,N-deshydroxyethyl dasatinib,3498,train_pool
batch_1,11132,CPD_351179563828,N-deshydroxyethyl dasatinib,3499,test
batch_1,11236,CPD_351179563828,N-deshydroxyethyl dasatinib,3500,train_pool
batch_1,11353,CPD_351179563828,N-deshydroxyethyl dasatinib,3501,train_pool
batch_1,11589,CPD_351179563828,N-deshydroxyethyl dasatinib,3502,train_pool
batch_1,11825,CPD_351179563828,N-deshydroxyethyl dasatinib,3503,train_pool
batch_1,12023,CPD_351179563828,N-deshydroxyethyl dasatinib,3504,train_pool
batch_1,12173,CPD_351179563828,N-deshydroxyethyl dasatinib,3505,train_pool
batch_1,12190,CPD_351179563828,N-deshydroxyethyl dasatinib,3506,train_pool
batch_1,12282,CPD_351179563828,N-deshydroxyethyl dasatinib,3507,train_pool
batch_1,12287,CPD_351179563828,N-deshydroxyethyl dasatinib,3508,test
batch_1,12293,CPD_351179563828,N-deshydroxyethyl dasatinib,3509,train_pool
batch_1,12684,CPD_351179563828,N-deshydroxyethyl dasatinib,3510,train_pool
batch_1,12726,CPD_351179563828,N-deshydroxyethyl dasatinib,3511,train_pool
batch_1,13031,CPD_351179563828,N-deshydroxyethyl dasatinib,3512,train_pool
batch_1,13049,CPD_351179563828,N-deshydroxyethyl dasatinib,3513,train_pool
batch_1,13413,CPD_351179563828,N-deshydroxyethyl dasatinib,3514,train_pool
batch_1,13568,CPD_351179563828,N-deshydroxyethyl dasatinib,3515,train_pool
batch_1,13588,CPD_351179563828,N-deshydroxyethyl dasatinib,3516,train_pool
batch_1,13726,CPD_351179563828,N-deshydroxyethyl dasatinib,3517,train_pool
batch_1,13881,CPD_351179563828,N-deshydroxyethyl dasatinib,3518,train_pool
batch_1,13920,CPD_351179563828,N-deshydroxyethyl dasatinib,3519,train_pool
batch_1,13984,CPD_351179563828,N-deshydroxyethyl dasatinib,3520,train_pool
batch_1,14278,CPD_351179563828,N-deshydroxyethyl dasatinib,3521,train_pool
batch_1,14287,CPD_351179563828,N-deshydroxyethyl dasatinib,3522,train_pool
batch_1,14302,CPD_351179563828,N-deshydroxyethyl dasatinib,3523,train_pool
batch_1,14345,CPD_351179563828,N-deshydroxyethyl dasatinib,3524,train_pool
batch_1,14349,CPD_351179563828,N-deshydroxyethyl dasatinib,3525,test
batch_1,14675,CPD_351179563828,N-deshydroxyethyl dasatinib,3526,test
batch_1,14730,CPD_351179563828,N-deshydroxyethyl dasatinib,3527,train_pool
batch_1,14816,CPD_351179563828,N-deshydroxyethyl dasatinib,3528,train_pool
batch_1,15199,CPD_351179563828,N-deshydroxyethyl dasatinib,3529,train_pool
batch_1,15231,CPD_351179563828,N-deshydroxyethyl dasatinib,3530,train_pool
batch_1,15437,CPD_351179563828,N-deshydroxyethyl dasatinib,3531,train_pool
batch_1,15771,CPD_351179563828,N-deshydroxyethyl dasatinib,3532,test
batch_1,15800,CPD_351179563828,N-deshydroxyethyl dasatinib,3533,train_pool
batch_1,15906,CPD_351179563828,N-deshydroxyethyl dasatinib,3534,test
batch_1,15961,CPD_351179563828,N-deshydroxyethyl dasatinib,3535,train_pool
batch_1,16051,CPD_351179563828,N-deshydroxyethyl dasatinib,3536,train_pool
batch_1,16068,CPD_351179563828,N-deshydroxyethyl dasatinib,3537,train_pool
batch_1,16105,CPD_351179563828,N-deshydroxyethyl dasatinib,3538,train_pool
batch_1,16381,CPD_351179563828,N-deshydroxyethyl dasatinib,3539,train_pool
batch_1,16766,CPD_351179563828,N-deshydroxyethyl dasatinib,3540,test
batch_1,16875,CPD_351179563828,N-deshydroxyethyl dasatinib,3541,train_pool
batch_1,16922,CPD_351179563828,N-deshydroxyethyl dasatinib,3542,train_pool
batch_1,16934,CPD_351179563828,N-deshydroxyethyl dasatinib,3543,test
batch_1,17097,CPD_351179563828,N-deshydroxyethyl dasatinib,3544,train_pool
batch_1,17123,CPD_351179563828,N-deshydroxyethyl dasatinib,3545,train_pool
batch_1,17239,CPD_351179563828,N-deshydroxyethyl dasatinib,3546,train_pool
batch_1,17559,CPD_351179563828,N-deshydroxyethyl dasatinib,3547,train_pool
batch_1,17585,CPD_351179563828,N-deshydroxyethyl dasatinib,3548,test
batch_1,17679,CPD_351179563828,N-deshydroxyethyl dasatinib,3549,test
batch_1,17802,CPD_351179563828,N-deshydroxyethyl dasatinib,3550,train_pool
batch_1,18064,CPD_351179563828,N-deshydroxyethyl dasatinib,3551,train_pool
batch_1,18175,CPD_351179563828,N-deshydroxyethyl dasatinib,3552,train_pool
batch_1,18254,CPD_351179563828,N-deshydroxyethyl dasatinib,3553,train_pool
batch_1,18461,CPD_351179563828,N-deshydroxyethyl dasatinib,3554,test
batch_1,18555,CPD_351179563828,N-deshydroxyethyl dasatinib,3555,train_pool
batch_1,19531,CPD_351179563828,N-deshydroxyethyl dasatinib,3556,train_pool
batch_1,19908,CPD_351179563828,N-deshydroxyethyl dasatinib,3557,test
batch_1,20241,CPD_351179563828,N-deshydroxyethyl dasatinib,3558,train_pool
batch_1,20584,CPD_351179563828,N-deshydroxyethyl dasatinib,3559,test
batch_1,20769,CPD_351179563828,N-deshydroxyethyl dasatinib,3560,train_pool
batch_1,20770,CPD_351179563828,N-deshydroxyethyl dasatinib,3561,train_pool
batch_1,20832,CPD_351179563828,N-deshydroxyethyl dasatinib,3562,train_pool
batch_1,20849,CPD_351179563828,N-deshydroxyethyl dasatinib,3563,train_pool
batch_1,21217,CPD_351179563828,N-deshydroxyethyl dasatinib,3564,train_pool
batch_1,21503,CPD_351179563828,N-deshydroxyethyl dasatinib,3565,test
batch_1,21600,CPD_351179563828,N-deshydroxyethyl dasatinib,3566,test
batch_1,22241,CPD_351179563828,N-deshydroxyethyl dasatinib,3567,train_pool
batch_1,22257,CPD_351179563828,N-deshydroxyethyl dasatinib,3568,train_pool
batch_1,22260,CPD_351179563828,N-deshydroxyethyl dasatinib,3569,train_pool
batch_1,22279,CPD_351179563828,N-deshydroxyethyl dasatinib,3570,train_pool
batch_1,23279,CPD_351179563828,N-deshydroxyethyl dasatinib,3571,test
batch_1,23282,CPD_351179563828,N-deshydroxyethyl dasatinib,3572,test
batch_1,23435,CPD_351179563828,N-deshydroxyethyl dasatinib,3573,train_pool
batch_1,23681,CPD_351179563828,N-deshydroxyethyl dasatinib,3574,train_pool
batch_1,23753,CPD_351179563828,N-deshydroxyethyl dasatinib,3575,train_pool
batch_1,23853,CPD_351179563828,N-deshydroxyethyl dasatinib,3576,train_pool
batch_1,24237,CPD_351179563828,N-deshydroxyethyl dasatinib,3577,train_pool
batch_1,24271,CPD_351179563828,N-deshydroxyethyl dasatinib,3578,train_pool
batch_1,24353,CPD_351179563828,N-deshydroxyethyl dasatinib,3579,train_pool
batch_1,24367,CPD_351179563828,N-deshydroxyethyl dasatinib,3580,test
batch_1,24602,CPD_351179563828,N-deshydroxyethyl dasatinib,3581,train_pool
batch_1,24776,CPD_351179563828,N-deshydroxyethyl dasatinib,3582,train_pool
batch_1,24778,CPD_351179563828,N-deshydroxyethyl dasatinib,3583,train_pool
batch_1,25138,CPD_351179563828,N-deshydroxyethyl dasatinib,3584,train_pool
batch_1,25385,CPD_351179563828,N-deshydroxyethyl dasatinib,3585,train_pool
batch_1,25478,CPD_351179563828,N-deshydroxyethyl dasatinib,3586,train_pool
batch_1,25819,CPD_351179563828,N-deshydroxyethyl dasatinib,3587,train_pool
batch_1,25932,CPD_351179563828,N-deshydroxyethyl dasatinib,3588,train_pool
batch_1,25995,CPD_351179563828,N-deshydroxyethyl dasatinib,3589,test
batch_1,26023,CPD_351179563828,N-deshydroxyethyl dasatinib,3590,train_pool
batch_1,26046,CPD_351179563828,N-deshydroxyethyl dasatinib,3591,train_pool
batch_1,26256,CPD_351179563828,N-deshydroxyethyl dasatinib,3592,train_pool
batch_1,26305,CPD_351179563828,N-deshydroxyethyl dasatinib,3593,train_pool
batch_1,26347,CPD_351179563828,N-deshydroxyethyl dasatinib,3594,train_pool
batch_1,26631,CPD_351179563828,N-deshydroxyethyl dasatinib,3595,train_pool
batch_1,26834,CPD_351179563828,N-deshydroxyethyl dasatinib,3596,test
batch_1,27105,CPD_351179563828,N-deshydroxyethyl dasatinib,3597,train_pool
batch_1,27538,CPD_351179563828,N-deshydroxyethyl dasatinib,3598,test
batch_1,27697,CPD_351179563828,N-deshydroxyethyl dasatinib,3599,test
batch_1,27863,CPD_351179563828,N-deshydroxyethyl dasatinib,3600,train_pool
batch_1,27892,CPD_351179563828,N-deshydroxyethyl dasatinib,3601,train_pool
batch_1,27979,CPD_351179563828,N-deshydroxyethyl dasatinib,3602,train_pool
batch_1,28362,CPD_351179563828,N-deshydroxyethyl dasatinib,3603,train_pool
batch_1,28489,CPD_351179563828,N-deshydroxyethyl dasatinib,3604,train_pool
batch_1,28788,CPD_351179563828,N-deshydroxyethyl dasatinib,3605,train_pool
batch_1,29065,CPD_351179563828,N-deshydroxyethyl dasatinib,3606,train_pool
batch_1,29313,CPD_351179563828,N-deshydroxyethyl dasatinib,3607,train_pool
batch_1,29481,CPD_351179563828,N-deshydroxyethyl dasatinib,3608,train_pool
batch_1,29650,CPD_351179563828,N-deshydroxyethyl dasatinib,3609,train_pool
batch_1,30053,CPD_351179563828,N-deshydroxyethyl dasatinib,3610,train_pool
batch_1,30410,CPD_351179563828,N-deshydroxyethyl dasatinib,3611,train_pool
batch_1,30471,CPD_351179563828,N-deshydroxyethyl dasatinib,3612,train_pool
batch_1,30506,CPD_351179563828,N-deshydroxyethyl dasatinib,3613,train_pool
batch_1,30624,CPD_351179563828,N-deshydroxyethyl dasatinib,3614,train_pool
batch_1,30820,CPD_351179563828,N-deshydroxyethyl dasatinib,3615,train_pool
batch_1,30994,CPD_351179563828,N-deshydroxyethyl dasatinib,3616,train_pool
batch_1,31437,CPD_351179563828,N-deshydroxyethyl dasatinib,3617,train_pool
batch_1,31550,CPD_351179563828,N-deshydroxyethyl dasatinib,3618,train_pool
batch_1,31600,CPD_351179563828,N-deshydroxyethyl dasatinib,3619,train_pool
batch_1,31603,CPD_351179563828,N-deshydroxyethyl dasatinib,3620,train_pool
batch_1,31763,CPD_351179563828,N-deshydroxyethyl dasatinib,3621,train_pool
batch_1,31965,CPD_351179563828,N-deshydroxyethyl dasatinib,3622,train_pool
batch_1,32263,CPD_351179563828,N-deshydroxyethyl dasatinib,3623,train_pool
batch_1,32408,CPD_351179563828,N-deshydroxyethyl dasatinib,3624,train_pool
batch_1,32501,CPD_351179563828,N-deshydroxyethyl dasatinib,3625,train_pool
batch_1,32754,CPD_351179563828,N-deshydroxyethyl dasatinib,3626,train_pool
batch_1,32789,CPD_351179563828,N-deshydroxyethyl dasatinib,3627,train_pool
batch_1,33075,CPD_351179563828,N-deshydroxyethyl dasatinib,3628,train_pool
batch_1,33082,CPD_351179563828,N-deshydroxyethyl dasatinib,3629,train_pool
batch_1,33109,CPD_351179563828,N-deshydroxyethyl dasatinib,3630,train_pool
batch_1,33135,CPD_351179563828,N-deshydroxyethyl dasatinib,3631,test
batch_1,33182,CPD_351179563828,N-deshydroxyethyl dasatinib,3632,train_pool
batch_1,33207,CPD_351179563828,N-deshydroxyethyl dasatinib,3633,train_pool
batch_1,33247,CPD_351179563828,N-deshydroxyethyl dasatinib,3634,test
batch_1,33374,CPD_351179563828,N-deshydroxyethyl dasatinib,3635,test
batch_1,33443,CPD_351179563828,N-deshydroxyethyl dasatinib,3636,train_pool
batch_1,33702,CPD_351179563828,N-deshydroxyethyl dasatinib,3637,test
batch_1,33770,CPD_351179563828,N-deshydroxyethyl dasatinib,3638,train_pool
batch_1,33795,CPD_351179563828,N-deshydroxyethyl dasatinib,3639,test
batch_1,33796,CPD_351179563828,N-deshydroxyethyl dasatinib,3640,train_pool
batch_1,33906,CPD_351179563828,N-deshydroxyethyl dasatinib,3641,test
batch_1,34089,CPD_351179563828,N-deshydroxyethyl dasatinib,3642,train_pool
batch_1,34214,CPD_351179563828,N-deshydroxyethyl dasatinib,3643,test
batch_1,34458,CPD_351179563828,N-deshydroxyethyl dasatinib,3644,train_pool
batch_1,34475,CPD_351179563828,N-deshydroxyethyl dasatinib,3645,train_pool
batch_1,34576,CPD_351179563828,N-deshydroxyethyl dasatinib,3646,train_pool
batch_1,35210,CPD_351179563828,N-deshydroxyethyl dasatinib,3647,train_pool
batch_1,36038,CPD_351179563828,N-deshydroxyethyl dasatinib,3648,train_pool
batch_1,36191,CPD_351179563828,N-deshydroxyethyl dasatinib,3649,train_pool
batch_1,36315,CPD_351179563828,N-deshydroxyethyl dasatinib,3650,train_pool
batch_1,36381,CPD_351179563828,N-deshydroxyethyl dasatinib,3651,train_pool
batch_1,36489,CPD_351179563828,N-deshydroxyethyl dasatinib,3652,train_pool
batch_1,36500,CPD_351179563828,N-deshydroxyethyl dasatinib,3653,train_pool
batch_1,36731,CPD_351179563828,N-deshydroxyethyl dasatinib,3654,train_pool
batch_1,36769,CPD_351179563828,N-deshydroxyethyl dasatinib,3655,train_pool
batch_1,36775,CPD_351179563828,N-deshydroxyethyl dasatinib,3656,test
batch_1,36836,CPD_351179563828,N-deshydroxyethyl dasatinib,3657,train_pool
batch_1,36849,CPD_351179563828,N-deshydroxyethyl dasatinib,3658,train_pool
batch_1,37182,CPD_351179563828,N-deshydroxyethyl dasatinib,3659,test
batch_1,37246,CPD_351179563828,N-deshydroxyethyl dasatinib,3660,train_pool
batch_1,37930,CPD_351179563828,N-deshydroxyethyl dasatinib,3661,train_pool
batch_1,37953,CPD_351179563828,N-deshydroxyethyl dasatinib,3662,test
batch_1,37985,CPD_351179563828,N-deshydroxyethyl dasatinib,3663,train_pool
batch_1,38036,CPD_351179563828,N-deshydroxyethyl dasatinib,3664,train_pool
batch_1,38037,CPD_351179563828,N-deshydroxyethyl dasatinib,3665,train_pool
batch_1,38148,CPD_351179563828,N-deshydroxyethyl dasatinib,3666,test
batch_1,38948,CPD_351179563828,N-deshydroxyethyl dasatinib,3667,train_pool
batch_1,39115,CPD_351179563828,N-deshydroxyethyl dasatinib,3668,train_pool
batch_1,39190,CPD_351179563828,N-deshydroxyethyl dasatinib,3669,test
batch_1,39293,CPD_351179563828,N-deshydroxyethyl dasatinib,3670,train_pool
batch_1,39338,CPD_351179563828,N-deshydroxyethyl dasatinib,3671,test
batch_1,39452,CPD_351179563828,N-deshydroxyethyl dasatinib,3672,train_pool
batch_1,39511,CPD_351179563828,N-deshydroxyethyl dasatinib,3673,train_pool
batch_1,39846,CPD_351179563828,N-deshydroxyethyl dasatinib,3674,test
batch_1,39977,CPD_351179563828,N-deshydroxyethyl dasatinib,3675,test
batch_1,40832,CPD_351179563828,N-deshydroxyethyl dasatinib,3676,train_pool
batch_1,41020,CPD_351179563828,N-deshydroxyethyl dasatinib,3677,train_pool
batch_1,41065,CPD_351179563828,N-deshydroxyethyl dasatinib,3678,train_pool
batch_1,41196,CPD_351179563828,N-deshydroxyethyl dasatinib,3679,train_pool
batch_1,41225,CPD_351179563828,N-deshydroxyethyl dasatinib,3680,train_pool
batch_1,41375,CPD_351179563828,N-deshydroxyethyl dasatinib,3681,train_pool
batch_1,41483,CPD_351179563828,N-deshydroxyethyl dasatinib,3682,test
batch_1,41562,CPD_351179563828,N-deshydroxyethyl dasatinib,3683,train_pool
batch_1,41821,CPD_351179563828,N-deshydroxyethyl dasatinib,3684,test
batch_1,41869,CPD_351179563828,N-deshydroxyethyl dasatinib,3685,train_pool
batch_1,41927,CPD_351179563828,N-deshydroxyethyl dasatinib,3686,train_pool
batch_1,42054,CPD_351179563828,N-deshydroxyethyl dasatinib,3687,train_pool
batch_1,42106,CPD_351179563828,N-deshydroxyethyl dasatinib,3688,train_pool
batch_1,42355,CPD_351179563828,N-deshydroxyethyl dasatinib,3689,train_pool
batch_1,42358,CPD_351179563828,N-deshydroxyethyl dasatinib,3690,train_pool
batch_1,42481,CPD_351179563828,N-deshydroxyethyl dasatinib,3691,train_pool
batch_1,42495,CPD_351179563828,N-deshydroxyethyl dasatinib,3692,train_pool
batch_1,42658,CPD_351179563828,N-deshydroxyethyl dasatinib,3693,train_pool
batch_1,42904,CPD_351179563828,N-deshydroxyethyl dasatinib,3694,train_pool
batch_1,43757,CPD_351179563828,N-deshydroxyethyl dasatinib,3695,train_pool
batch_1,43905,CPD_351179563828,N-deshydroxyethyl dasatinib,3696,train_pool
batch_1,43971,CPD_351179563828,N-deshydroxyethyl dasatinib,3697,test
batch_1,44111,CPD_351179563828,N-deshydroxyethyl dasatinib,3698,train_pool
batch_1,44899,CPD_351179563828,N-deshydroxyethyl dasatinib,3699,test
batch_1,45327,CPD_351179563828,N-deshydroxyethyl dasatinib,3700,train_pool
batch_1,45623,CPD_351179563828,N-deshydroxyethyl dasatinib,3701,train_pool
batch_1,45748,CPD_351179563828,N-deshydroxyethyl dasatinib,3702,train_pool
batch_1,46190,CPD_351179563828,N-deshydroxyethyl dasatinib,3703,train_pool
batch_1,46732,CPD_351179563828,N-deshydroxyethyl dasatinib,3704,train_pool
batch_1,47135,CPD_351179563828,N-deshydroxyethyl dasatinib,3705,test
batch_1,47248,CPD_351179563828,N-deshydroxyethyl dasatinib,3706,test
batch_1,47249,CPD_351179563828,N-deshydroxyethyl dasatinib,3707,train_pool
batch_1,47332,CPD_351179563828,N-deshydroxyethyl dasatinib,3708,train_pool
batch_1,47862,CPD_351179563828,N-deshydroxyethyl dasatinib,3709,train_pool
batch_1,48868,CPD_351179563828,N-deshydroxyethyl dasatinib,3710,train_pool
batch_1,49225,CPD_351179563828,N-deshydroxyethyl dasatinib,3711,train_pool
batch_1,338,CPD_029002508615,SMARCA ligand 1,3712,train_pool
batch_1,523,CPD_029002508615,SMARCA ligand 1,3713,train_pool
batch_1,1654,CPD_029002508615,SMARCA ligand 1,3714,train_pool
batch_1,1668,CPD_029002508615,SMARCA ligand 1,3715,train_pool
batch_1,3050,CPD_029002508615,SMARCA ligand 1,3716,train_pool
batch_1,3293,CPD_029002508615,SMARCA ligand 1,3717,train_pool
batch_1,3559,CPD_029002508615,SMARCA ligand 1,3718,train_pool
batch_1,3560,CPD_029002508615,SMARCA ligand 1,3719,test
batch_1,3963,CPD_029002508615,SMARCA ligand 1,3720,train_pool
batch_1,4457,CPD_029002508615,SMARCA ligand 1,3721,train_pool
batch_1,4848,CPD_029002508615,SMARCA ligand 1,3722,train_pool
batch_1,5161,CPD_029002508615,SMARCA ligand 1,3723,train_pool
batch_1,5164,CPD_029002508615,SMARCA ligand 1,3724,test
batch_1,5178,CPD_029002508615,SMARCA ligand 1,3725,train_pool
batch_1,5228,CPD_029002508615,SMARCA ligand 1,3726,train_pool
batch_1,5631,CPD_029002508615,SMARCA ligand 1,3727,train_pool
batch_1,5662,CPD_029002508615,SMARCA ligand 1,3728,train_pool
batch_1,6371,CPD_029002508615,SMARCA ligand 1,3729,test
batch_1,6634,CPD_029002508615,SMARCA ligand 1,3730,train_pool
batch_1,6937,CPD_029002508615,SMARCA ligand 1,3731,train_pool
batch_1,6993,CPD_029002508615,SMARCA ligand 1,3732,train_pool
batch_1,7138,CPD_029002508615,SMARCA ligand 1,3733,train_pool
batch_1,7384,CPD_029002508615,SMARCA ligand 1,3734,train_pool
batch_1,7734,CPD_029002508615,SMARCA ligand 1,3735,test
batch_1,8039,CPD_029002508615,SMARCA ligand 1,3736,train_pool
batch_1,8184,CPD_029002508615,SMARCA ligand 1,3737,train_pool
batch_1,8403,CPD_029002508615,SMARCA ligand 1,3738,test
batch_1,8469,CPD_029002508615,SMARCA ligand 1,3739,train_pool
batch_1,9108,CPD_029002508615,SMARCA ligand 1,3740,train_pool
batch_1,9430,CPD_029002508615,SMARCA ligand 1,3741,train_pool
batch_1,9483,CPD_029002508615,SMARCA ligand 1,3742,train_pool
batch_1,9500,CPD_029002508615,SMARCA ligand 1,3743,train_pool
batch_1,9992,CPD_029002508615,SMARCA ligand 1,3744,train_pool
batch_1,10462,CPD_029002508615,SMARCA ligand 1,3745,train_pool
batch_1,10596,CPD_029002508615,SMARCA ligand 1,3746,test
batch_1,10663,CPD_029002508615,SMARCA ligand 1,3747,train_pool
batch_1,10857,CPD_029002508615,SMARCA ligand 1,3748,train_pool
batch_1,11152,CPD_029002508615,SMARCA ligand 1,3749,train_pool
batch_1,11185,CPD_029002508615,SMARCA ligand 1,3750,test
batch_1,11196,CPD_029002508615,SMARCA ligand 1,3751,train_pool
batch_1,11440,CPD_029002508615,SMARCA ligand 1,3752,train_pool
batch_1,11469,CPD_029002508615,SMARCA ligand 1,3753,test
batch_1,11481,CPD_029002508615,SMARCA ligand 1,3754,train_pool
batch_1,11568,CPD_029002508615,SMARCA ligand 1,3755,train_pool
batch_1,11670,CPD_029002508615,SMARCA ligand 1,3756,test
batch_1,11742,CPD_029002508615,SMARCA ligand 1,3757,train_pool
batch_1,11906,CPD_029002508615,SMARCA ligand 1,3758,train_pool
batch_1,12289,CPD_029002508615,SMARCA ligand 1,3759,train_pool
batch_1,12435,CPD_029002508615,SMARCA ligand 1,3760,train_pool
batch_1,12536,CPD_029002508615,SMARCA ligand 1,3761,train_pool
batch_1,12650,CPD_029002508615,SMARCA ligand 1,3762,train_pool
batch_1,12697,CPD_029002508615,SMARCA ligand 1,3763,train_pool
batch_1,12725,CPD_029002508615,SMARCA ligand 1,3764,test
batch_1,12745,CPD_029002508615,SMARCA ligand 1,3765,train_pool
batch_1,12919,CPD_029002508615,SMARCA ligand 1,3766,train_pool
batch_1,13093,CPD_029002508615,SMARCA ligand 1,3767,train_pool
batch_1,13163,CPD_029002508615,SMARCA ligand 1,3768,train_pool
batch_1,13192,CPD_029002508615,SMARCA ligand 1,3769,train_pool
batch_1,13249,CPD_029002508615,SMARCA ligand 1,3770,train_pool
batch_1,13419,CPD_029002508615,SMARCA ligand 1,3771,test
batch_1,13566,CPD_029002508615,SMARCA ligand 1,3772,train_pool
batch_1,13621,CPD_029002508615,SMARCA ligand 1,3773,train_pool
batch_1,13845,CPD_029002508615,SMARCA ligand 1,3774,train_pool
batch_1,14231,CPD_029002508615,SMARCA ligand 1,3775,train_pool
batch_1,14348,CPD_029002508615,SMARCA ligand 1,3776,train_pool
batch_1,14371,CPD_029002508615,SMARCA ligand 1,3777,train_pool
batch_1,14410,CPD_029002508615,SMARCA ligand 1,3778,train_pool
batch_1,14677,CPD_029002508615,SMARCA ligand 1,3779,train_pool
batch_1,14745,CPD_029002508615,SMARCA ligand 1,3780,train_pool
batch_1,14814,CPD_029002508615,SMARCA ligand 1,3781,train_pool
batch_1,14817,CPD_029002508615,SMARCA ligand 1,3782,train_pool
batch_1,14819,CPD_029002508615,SMARCA ligand 1,3783,test
batch_1,14882,CPD_029002508615,SMARCA ligand 1,3784,train_pool
batch_1,15229,CPD_029002508615,SMARCA ligand 1,3785,train_pool
batch_1,15262,CPD_029002508615,SMARCA ligand 1,3786,train_pool
batch_1,15275,CPD_029002508615,SMARCA ligand 1,3787,train_pool
batch_1,15279,CPD_029002508615,SMARCA ligand 1,3788,train_pool
batch_1,15352,CPD_029002508615,SMARCA ligand 1,3789,test
